,Time,SC,EX,Brent_Adj,WTI_Adj,DIFF_Brent_SC,DIFF_WTI_SC
378,2018-04-25 21:30:00,440.3,6.3204,465.37105199999996,432.062544,-25.071051999999952,8.237456000000009
379,2018-04-25 22:00:00,439.6,6.3204,465.244644,431.99933999999996,-25.64464399999997,7.600660000000062
380,2018-04-25 22:30:00,437.1,6.3204,465.30784800000004,432.31536000000006,-28.207848000000013,4.784639999999968
381,2018-04-25 23:00:00,437.2,6.3204,465.37105199999996,432.378564,-28.171051999999975,4.821436000000006
382,2018-04-25 23:30:00,438.2,6.3204,465.37105199999996,432.378564,-27.171051999999975,5.821436000000006
383,2018-04-26 00:00:00,438.0,6.33,466.521,433.2885,-28.521000000000015,4.711500000000001
384,2018-04-26 00:30:00,437.7,6.33,466.5843,433.16190000000006,-28.884299999999996,4.538099999999929
385,2018-04-26 01:00:00,437.2,6.33,466.26779999999997,432.7821,-29.067799999999977,4.417899999999975
386,2018-04-26 01:30:00,439.0,6.33,466.1412,432.59220000000005,-27.141200000000026,6.407799999999952
387,2018-04-26 02:00:00,439.7,6.33,465.69809999999995,431.95919999999995,-25.998099999999965,7.740800000000036
388,2018-04-26 02:30:00,441.5,6.33,465.255,431.95919999999995,-23.754999999999995,9.540800000000047
389,2018-04-26 09:00:00,443.5,6.33,468.42,433.9215,-24.920000000000016,9.57850000000002
390,2018-04-26 09:30:00,444.4,6.33,467.47049999999996,432.7188,-23.07049999999998,11.68119999999999
391,2018-04-26 10:00:00,443.7,6.33,466.0779,431.19960000000003,-22.37790000000001,12.500399999999956
392,2018-04-26 10:30:00,443.6,6.33,467.28059999999994,431.7693,-23.680599999999913,11.830700000000036
393,2018-04-26 11:00:00,444.1,6.33,466.71090000000004,431.38950000000006,-22.610900000000015,12.710499999999968
394,2018-04-26 11:30:00,444.8,6.33,465.3816,429.49049999999994,-20.58159999999998,15.309500000000071
395,2018-04-26 13:30:00,443.9,6.33,465.7614,430.5666,-21.861400000000003,13.333399999999983
396,2018-04-26 14:00:00,443.8,6.33,467.7237,431.45279999999997,-23.923699999999997,12.347200000000043
397,2018-04-26 14:30:00,442.4,6.33,467.7237,431.95919999999995,-25.32370000000003,10.440800000000024
398,2018-04-26 15:00:00,441.4,6.33,467.78700000000003,431.5794,-26.387000000000057,9.820599999999956
399,2018-04-26 21:00:00,443.6,6.33,466.26779999999997,430.37669999999997,-22.667799999999943,13.223300000000052
400,2018-04-26 21:30:00,443.2,6.33,466.20450000000005,430.31340000000006,-23.004500000000064,12.88659999999993
401,2018-04-26 22:00:00,442.1,6.33,466.3944000000001,430.37669999999997,-24.294400000000053,11.723300000000052
402,2018-04-26 22:30:00,442.3,6.33,466.01460000000003,430.0602,-23.71460000000002,12.239800000000002
403,2018-04-26 23:00:00,442.7,6.33,465.7614,429.8703,-23.061399999999992,12.829700000000003
404,2018-04-26 23:30:00,442.5,6.33,466.01460000000003,430.12350000000004,-23.51460000000003,12.376499999999965
405,2018-04-27 00:00:00,441.9,6.3439,466.974479,431.19488299999995,-25.074478999999997,10.70511700000003
406,2018-04-27 00:30:00,441.8,6.3439,467.48199099999994,431.638956,-25.681990999999925,10.161044000000004
407,2018-04-27 01:00:00,442.6,6.3439,467.29167399999994,431.512078,-24.69167399999992,11.087922000000049
408,2018-04-27 01:30:00,441.8,6.3439,466.847601,431.13144399999993,-25.047600999999986,10.66855600000008
409,2018-04-27 02:00:00,442.2,6.3439,466.657284,431.06800499999997,-24.457284000000016,11.131995000000018
410,2018-04-27 02:30:00,443.1,6.3439,467.10135699999995,431.638956,-24.001356999999928,11.461044000000015
411,2018-04-27 09:00:00,442.7,6.3439,466.847601,430.17985899999996,-24.14760100000001,12.520141000000024
412,2018-04-27 09:30:00,442.1,6.3439,467.10135699999995,430.052981,-25.001356999999928,12.047019000000034
413,2018-04-27 10:00:00,442.1,6.3439,469.3851609999999,432.71741899999995,-27.285160999999903,9.382581000000073
414,2018-04-27 10:30:00,442.3,6.3439,467.862625,430.941127,-25.56262499999997,11.358873000000017
415,2018-04-27 11:00:00,442.1,6.3439,467.48199099999994,430.941127,-25.381990999999914,11.158873000000028
416,2018-04-27 11:30:00,442.0,6.3439,467.29167399999994,430.941127,-25.291673999999944,11.058873000000006
417,2018-04-27 13:30:00,442.5,6.3439,469.575478,433.03461400000003,-27.075477999999976,9.465385999999967
418,2018-04-27 14:00:00,442.2,6.3439,467.672308,431.575517,-25.472307999999998,10.624482999999998
419,2018-04-27 14:30:00,442.1,6.3439,467.16479599999997,431.575517,-25.064795999999944,10.524483000000032
420,2018-04-27 15:00:00,444.2,6.3439,466.974479,431.575517,-22.774478999999985,12.624482999999998
421,2018-05-02 09:00:00,440.3,6.3602,461.877724,427.08743000000004,-21.57772399999999,13.212569999999971
422,2018-05-02 09:30:00,439.9,6.3602,463.02256,427.596246,-23.12256000000002,12.30375399999997
423,2018-05-02 10:00:00,439.6,6.3602,462.32293799999997,426.387808,-22.722937999999942,13.212192000000016
